id,title,description,availability,condition,price,link,image_link,brand,additional_image_link
19379,JEEP COMPASS LONGITUDE T270 TURBO 2022,73.000 km · Motor 1.3 · AUTOMATICO · Flex · Cor CINZA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,125900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/compass-longitude-t270-turbo-2022-jbe-xx66-19379,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/20012026COMPASS%20LONGITUDE%20JBE3J66CAPA.png,JEEP,"https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/small/20012026COMPASS%20LONGITUDE%20JBE3J66CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026COMPASS%20LONGITUDE%20JBE3J66CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026COMPASS%20LONGITUDE%20JBE3J6613.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026COMPASS%20LONGITUDE%20JBE3J663.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026COMPASS%20LONGITUDE%20JBE3J664.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026COMPASS%20LONGITUDE%20JBE3J666.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026COMPASS%20LONGITUDE%20JBE3J665.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026COMPASS%20LONGITUDE%20JBE3J662.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026COMPASS%20LONGITUDE%20JBE3J6610.jpg"
19587,VOLKSWAGEN TERA HIGH TURBO 2026,6.700 km · Motor 1.0 · AUTOMATICO · Flex · Cor PRATA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,137900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/tera-high-turbo-2026-tqq-xx21-19587,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/20012026tera%20TQQ7G21CAPA.png,VOLKSWAGEN,"https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/small/20012026tera%20TQQ7G21CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026tera%20TQQ7G21CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026tera%20TQQ7G214.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026tera%20TQQ7G215.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026tera%20TQQ7G216.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026tera%20TQQ7G218.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026tera%20TQQ7G217.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026tera%20TQQ7G219.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026tera%20TQQ7G2110.jpg"
19903,VOLKSWAGEN T CROSS HIGHLINE TURBO 2024,44.035 km · Motor 1.4 · AUTOMATICO · Flex · Cor PRATA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,138900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/t-cross-highline-turbo-2024-jcj-xx23-19903,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/10072026T%20CROSS%20HIGHLINE%20JCJ6A23CAPA.png,VOLKSWAGEN,"https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/small/10072026T%20CROSS%20HIGHLINE%20JCJ6A23CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/10072026T%20CROSS%20HIGHLINE%20JCJ6A23CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/10072026T%20CROSS%20HIGHLINE%20JCJ6A237.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/10072026T%20CROSS%20HIGHLINE%20JCJ6A238.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/10072026T%20CROSS%20HIGHLINE%20JCJ6A239.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/10072026T%20CROSS%20HIGHLINE%20JCJ6A2311.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/10072026T%20CROSS%20HIGHLINE%20JCJ6A2310.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/10072026T%20CROSS%20HIGHLINE%20JCJ6A2312.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/10072026T%20CROSS%20HIGHLINE%20JCJ6A231.jpg"
19836,CHERY TIGGO 7 PRO TURBO 2023,61.600 km · Motor 1.6 · AUTOMATICO · GASOLINA · Cor BRANCA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,139900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/tiggo-7-pro-turbo-2023-jbj-xx97-19836,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/02072026TIGGO%207%20PRO%20JBJ8A97CAPA.png,CHERY,"https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/small/02072026TIGGO%207%20PRO%20JBJ8A97CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/02072026TIGGO%207%20PRO%20JBJ8A97CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/02072026TIGGO%207%20PRO%20JBJ8A975.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/02072026TIGGO%207%20PRO%20JBJ8A976.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/02072026TIGGO%207%20PRO%20JBJ8A978.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/02072026TIGGO%207%20PRO%20JBJ8A979.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/02072026TIGGO%207%20PRO%20JBJ8A977.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/02072026TIGGO%207%20PRO%20JBJ8A9710.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/02072026TIGGO%207%20PRO%20JBJ8A973.jpg"
19000,VOLKSWAGEN TAOS HIGHLINE TURBO 2023,41.000 km · Motor 1.4 · AUTOMATICO · Flex · Cor PRETA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,145900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/taos-highline-turbo-2023-jcb-xx26-19000,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/20012026TAOS%20HIGHLINE%20JCB7H26CAPA.png,VOLKSWAGEN,"https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/small/20012026TAOS%20HIGHLINE%20JCB7H26CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026TAOS%20HIGHLINE%20JCB7H26CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026TAOS%20HIGHLINE%20JCB7H2611.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026TAOS%20HIGHLINE%20JCB7H2612.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026TAOS%20HIGHLINE%20JCB7H2613.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026TAOS%20HIGHLINE%20JCB7H263.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026TAOS%20HIGHLINE%20JCB7H262.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026TAOS%20HIGHLINE%20JCB7H264.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20012026TAOS%20HIGHLINE%20JCB7H265.jpg"
19838,HYUNDAI CRETA LIMITED TURBO 2026,2.700 km · Motor 1.0 · AUTOMATICO · Flex · Cor CINZA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,148900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/creta-limited-turbo-2026-tqw-xx90-19838,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/04062026CRETA%20LIMITED%20TQW0J90CAPA.png,HYUNDAI,"https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/small/04062026CRETA%20LIMITED%20TQW0J90CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/04062026CRETA%20LIMITED%20TQW0J90CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/04062026CRETA%20LIMITED%20TQW0J906.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/04062026CRETA%20LIMITED%20TQW0J907.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/04062026CRETA%20LIMITED%20TQW0J908.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/04062026CRETA%20LIMITED%20TQW0J9010.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/04062026CRETA%20LIMITED%20TQW0J909.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/04062026CRETA%20LIMITED%20TQW0J9011.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/04062026CRETA%20LIMITED%20TQW0J901.jpg"
19724,JEEP COMPASS LIMITED T270 TURBO 2023,54.000 km · Motor 1.3 · AUTOMATICO · Flex · Cor CINZA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,149900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/compass-limited-t270-turbo-2023-jbv-xx36-19724,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/17032026COMPASS%20LIMITED%20JBV0G36CAPA.png,JEEP,"https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/small/17032026COMPASS%20LIMITED%20JBV0G36CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/17032026COMPASS%20LIMITED%20JBV0G36CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/17032026COMPASS%20LIMITED%20JBV0G3610.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/17032026COMPASS%20LIMITED%20JBV0G3611.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/17032026COMPASS%20LIMITED%20JBV0G3612.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/17032026COMPASS%20LIMITED%20JBV0G363.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/17032026COMPASS%20LIMITED%20JBV0G362.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/17032026COMPASS%20LIMITED%20JBV0G364.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/17032026COMPASS%20LIMITED%20JBV0G365.jpg"
19857,NISSAN KICKS SENSE TURBO 2026,7.800 km · Motor 1.0 · AUTOMATICO · Flex · Cor BRANCA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,149900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/kicks-sense-turbo-2026-tqu-xx34-19857,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/18062026KICKS%20SENSE%20TQU9E34CAPA.png,NISSAN,"https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/small/18062026KICKS%20SENSE%20TQU9E34CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/18062026KICKS%20SENSE%20TQU9E34CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/18062026KICKS%20SENSE%20TQU9E346.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/18062026KICKS%20SENSE%20TQU9E347.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/18062026KICKS%20SENSE%20TQU9E349.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/18062026KICKS%20SENSE%20TQU9E3410.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/18062026KICKS%20SENSE%20TQU9E348.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/18062026KICKS%20SENSE%20TQU9E3411.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/18062026KICKS%20SENSE%20TQU9E344.jpg"
19854,HONDA HRV ADVANCE TURBO 2024,59.000 km · Motor 1.5 · AUTOMATICO · Flex · Cor CINZA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,156900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/hrv-advance-turbo-2024-jcn-xx74-19854,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/15062026HRV%20JCN8I74CAPA.png,HONDA,"https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/small/15062026HRV%20JCN8I74CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/15062026HRV%20JCN8I74CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/15062026HRV%20JCN8I746.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/15062026HRV%20JCN8I747.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/15062026HRV%20JCN8I749.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/15062026HRV%20JCN8I7410.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/15062026HRV%20JCN8I748.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/15062026HRV%20JCN8I7411.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/15062026HRV%20JCN8I741.jpg"
19898,HONDA HRV TOURING TURBO 2024,58.975 km · Motor 1.5 · AUTOMATICO · Flex · Cor BRANCA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,161900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/hrv-touring-turbo-2024-jci-xx59-19898,https://www.netcarmultimarcas.com.br/imagens/banner/271_172032271_143360A38D92F5-9A8B-4A5F-AD68-C6CA164ED9F7-4.png,HONDA,
19910,CHERY TIGGO 8 MAX DRIVE TURBO 2025,37.890 km · Motor 1.6 · AUTOMATICO · GASOLINA · Cor AZUL. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,166900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/tiggo-8-max-drive-turbo-2025-jcz-xx29-19910,https://www.netcarmultimarcas.com.br/imagens/banner/271_172032271_143360A38D92F5-9A8B-4A5F-AD68-C6CA164ED9F7-4.png,CHERY,
19779,FORD TERRITORY TITANIUM TURBO 2024,31.500 km · Motor 1.5 · AUTOMATICO · GASOLINA · Cor AZUL. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,172900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/territory-titanium-turbo-2024-jcl-xx69-19779,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/20042026TERRITORY%20JCL9E69CAPA.png,FORD,"https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/small/20042026TERRITORY%20JCL9E69CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20042026TERRITORY%20JCL9E69CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20042026TERRITORY%20JCL9E691.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20042026TERRITORY%20JCL9E697.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20042026TERRITORY%20JCL9E699.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20042026TERRITORY%20JCL9E6910.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20042026TERRITORY%20JCL9E698.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20042026TERRITORY%20JCL9E695.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/20042026TERRITORY%20JCL9E6911.jpg"
19871,BYD SONG PLUS 2024,48.229 km · Motor 1.5 · AUTOMATICO · HIBRIDO · Cor CINZA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,175900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/song-plus-2024-jcr-xx86-19871,https://www.netcarmultimarcas.com.br/imagens/banner/271_172032271_143360A38D92F5-9A8B-4A5F-AD68-C6CA164ED9F7-4.png,BYD,
19866,JEEP COMPASS SERIE S T270 TURBO 2025,33.000 km · Motor 1.3 · AUTOMATICO · Flex · Cor BRANCA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,177900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/compass-serie-s-t270-turbo-2025-jcq-xx63-19866,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/12062026compass%20series%20s%20JCQ7J63CAPA.png,JEEP,"https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/small/12062026compass%20series%20s%20JCQ7J63CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/12062026compass%20series%20s%20JCQ7J63CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/12062026compass%20series%20s%20JCQ7J631.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/12062026compass%20series%20s%20JCQ7J632.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/12062026compass%20series%20s%20JCQ7J634.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/12062026compass%20series%20s%20JCQ7J635.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/12062026compass%20series%20s%20JCQ7J633.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/12062026compass%20series%20s%20JCQ7J636.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/12062026compass%20series%20s%20JCQ7J639.jpg"
19693,VOLVO XC60 T8 INSCRIPT TURBO 2021,74.000 km · Motor 2.0 · AUTOMATICO · HIBRIDO · Cor CINZA. Seminovo vistoriado na Netcar Multimarcas (Esteio/RS). Financiamento e avaliação na troca.,in stock,used,209900.00 BRL,https://www.netcarmultimarcas.com.br/veiculo/xc60-t8-inscript-turbo-2021-jau-xx40-19693,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/27022026XC60%20T8%20JAU4J40CAPA.png,VOLVO,"https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/small/27022026XC60%20T8%20JAU4J40CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/27022026XC60%20T8%20JAU4J40CAPA.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/27022026XC60%20T8%20JAU4J406.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/27022026XC60%20T8%20JAU4J407.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/27022026XC60%20T8%20JAU4J409.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/27022026XC60%20T8%20JAU4J4010.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/27022026XC60%20T8%20JAU4J408.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/27022026XC60%20T8%20JAU4J4011.jpg,https://www.netcarmultimarcas.com.br/imagens/veiculos_automacar/big/27022026XC60%20T8%20JAU4J4012.jpg"
